Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 8:37:0.825361,259,361,463,170,161,160,177,175,352,270,50
2019-9-12 8:37:0.891943,259,361,463,170,161,160,177,175,352,270,50
2019-9-12 8:37:0.958066,259,361,463,170,161,160,177,175,352,270,50
2019-9-12 8:37:1.23632,260,362,464,171,162,161,178,176,353,271,50
2019-9-12 8:37:1.89535,260,362,464,171,162,161,178,176,353,271,50
2019-9-12 8:37:1.157350,260,362,464,171,162,161,178,176,353,271,50
2019-9-12 8:37:1.239023,260,362,464,171,162,161,178,176,353,271,50
2019-9-12 8:37:1.306225,260,362,464,171,162,161,178,176,353,271,50
2019-9-12 8:37:1.370514,260,362,464,171,162,161,178,176,353,271,50
2019-9-12 8:37:1.436293,260,362,464,171,162,161,178,176,353,271,50
2019-9-12 8:37:1.502478,260,362,464,171,162,161,178,176,353,271,50
2019-9-12 8:37:1.568926,261,363,465,172,163,162,179,177,354,272,50
2019-9-12 8:37:1.635053,261,363,465,172,163,162,179,177,354,272,50
2019-9-12 8:37:1.700776,261,363,465,172,163,162,179,177,354,272,50
2019-9-12 8:37:1.766944,261,363,465,172,163,162,179,177,354,272,50
2019-9-12 8:37:1.832543,261,363,465,172,163,162,179,177,354,272,50
2019-9-12 8:37:1.898256,261,363,465,172,163,162,179,177,354,272,50
2019-9-12 8:37:1.964283,261,363,465,172,163,162,179,177,354,272,50
2019-9-12 8:37:2.32707,261,363,465,172,163,162,180,178,355,273,50
2019-9-12 8:37:2.98653,262,364,466,173,164,163,180,178,355,273,50
2019-9-12 8:37:2.164409,262,364,466,173,164,163,180,178,355,273,50
2019-9-12 8:37:2.230309,262,364,466,173,164,163,180,178,355,273,50
2019-9-12 8:37:2.298378,262,364,466,173,164,163,180,178,355,273,50
2019-9-12 8:37:2.364489,262,364,466,173,164,163,180,178,355,273,50
2019-9-12 8:37:2.431501,262,364,466,173,164,163,180,178,355,273,50
2019-9-12 8:37:2.497579,262,364,466,173,164,163,180,178,355,273,50
2019-9-12 8:37:2.564216,263,365,467,174,165,164,181,179,356,274,50
2019-9-12 8:37:2.629598,263,365,467,174,165,164,181,179,356,274,50
2019-9-12 8:37:2.696214,263,365,467,174,165,164,181,179,356,274,50
2019-9-12 8:37:2.761469,263,365,467,174,165,164,181,179,356,274,50
2019-9-12 8:37:2.828272,263,365,467,174,165,164,181,179,356,274,50
2019-9-12 8:37:2.895331,263,365,467,174,165,164,181,179,356,274,50
2019-9-12 8:37:2.960937,263,365,467,174,165,164,181,179,356,274,50
2019-9-12 8:37:3.27427,263,365,467,174,165,164,182,180,357,275,50
2019-9-12 8:37:3.98910,264,366,468,175,166,165,182,180,357,275,50
2019-9-12 8:37:3.165273,264,366,468,175,166,165,182,180,357,275,50
2019-9-12 8:37:3.230617,264,366,468,175,166,165,182,180,357,275,50
2019-9-12 8:37:3.296463,264,366,468,175,166,165,182,180,357,275,50
2019-9-12 8:37:3.363401,264,366,468,175,166,165,182,180,357,275,50
2019-9-12 8:37:3.437371,264,366,468,175,166,165,182,180,357,275,50
2019-9-12 8:37:3.509213,264,366,468,175,166,165,182,180,357,275,50
2019-9-12 8:37:3.573712,265,367,469,176,167,166,183,181,358,276,50
2019-9-12 8:37:3.639676,265,367,469,176,167,166,183,181,358,276,50
2019-9-12 8:37:3.707248,265,367,469,176,167,166,183,181,358,276,50
2019-9-12 8:37:3.772089,265,367,469,176,167,166,183,181,358,276,50
2019-9-12 8:37:3.837889,265,367,469,176,167,166,183,181,358,276,50
2019-9-12 8:37:3.904366,265,367,469,176,167,166,183,181,358,276,50
2019-9-12 8:37:3.969742,265,367,469,176,167,166,183,181,358,276,50
2019-9-12 8:37:4.35612,265,367,469,176,167,166,183,181,358,276,50
2019-9-12 8:37:4.101348,266,368,470,177,168,167,184,182,359,277,50
2019-9-12 8:37:4.168194,266,368,470,177,168,167,184,182,359,277,50
2019-9-12 8:37:4.234221,266,368,470,177,168,167,184,182,359,277,50
2019-9-12 8:37:4.299588,266,368,470,177,168,167,184,182,359,277,50
2019-9-12 8:37:4.365895,266,368,470,177,168,167,184,182,359,277,50
2019-9-12 8:37:4.444460,266,368,470,177,168,167,184,182,359,277,50
2019-9-12 8:37:4.511174,266,368,470,177,168,167,184,182,359,277,50
2019-9-12 8:37:4.576567,267,369,471,178,169,168,185,183,360,278,50
2019-9-12 8:37:4.647712,267,369,471,178,169,168,185,183,360,278,50
2019-9-12 8:37:4.713961,267,369,471,178,169,168,185,183,360,278,50
2019-9-12 8:37:4.779927,267,369,471,178,169,168,185,183,360,278,50
2019-9-12 8:37:4.845244,267,369,471,178,169,168,185,183,360,278,50
2019-9-12 8:37:4.910893,267,369,471,178,169,168,185,183,360,278,50
2019-9-12 8:37:4.977497,267,369,471,178,169,168,185,183,360,278,50
2019-9-12 8:37:5.43020,267,369,471,178,169,168,185,183,360,278,50
2019-9-12 8:37:5.108839,268,370,472,179,170,169,186,184,361,279,50
2019-9-12 8:37:5.175216,268,370,472,179,170,169,186,184,361,279,50
2019-9-12 8:37:5.240316,268,370,472,179,170,169,186,184,361,279,50
2019-9-12 8:37:5.306293,268,370,472,179,170,169,186,184,361,279,50
2019-9-12 8:37:5.372309,268,370,472,179,170,169,186,184,361,279,50
2019-9-12 8:37:5.438090,268,370,472,179,170,169,186,184,361,279,50
2019-9-12 8:37:5.504515,268,370,472,179,170,169,186,184,361,279,50
2019-9-12 8:37:5.569822,268,370,472,179,170,169,186,184,361,279,50
2019-9-12 8:37:5.635524,269,371,473,180,171,170,187,185,362,280,50
2019-9-12 8:37:5.701860,269,371,473,180,171,170,187,185,362,280,50
2019-9-12 8:37:5.767007,269,371,473,180,171,170,187,185,362,280,50
