Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 2:53:48.814234,11916,12018,12120,11827,11818,11817,11834,11832,12009,11927,50
2019-9-12 2:53:48.880228,11916,12018,12120,11827,11818,11817,11834,11832,12009,11927,50
2019-9-12 2:53:48.945844,11916,12018,12120,11827,11818,11817,11834,11832,12009,11927,50
2019-9-12 2:53:49.13215,11916,12018,12120,11827,11818,11817,11834,11832,12009,11927,50
2019-9-12 2:53:49.78429,11916,12018,12120,11827,11818,11817,11834,11832,12009,11927,50
2019-9-12 2:53:49.144353,11916,12018,12120,11827,11818,11817,11834,11832,12009,11927,50
2019-9-12 2:53:49.215596,11916,12018,12120,11827,11818,11817,11834,11832,12009,11927,50
2019-9-12 2:53:49.281102,11917,12019,12121,11828,11819,11818,11835,11833,12010,11928,50
2019-9-12 2:53:49.347808,11917,12019,12121,11828,11819,11818,11835,11833,12010,11928,50
2019-9-12 2:53:49.412607,11917,12019,12121,11828,11819,11818,11835,11833,12010,11928,50
2019-9-12 2:53:49.480414,11917,12019,12121,11828,11819,11818,11835,11833,12010,11928,50
2019-9-12 2:53:49.553562,11917,12019,12121,11828,11819,11818,11835,11833,12010,11928,50
2019-9-12 2:53:49.620605,11917,12019,12121,11828,11819,11818,11835,11833,12010,11928,50
2019-9-12 2:53:49.693274,11917,12019,12121,11828,11819,11818,11835,11833,12010,11928,50
2019-9-12 2:53:49.762056,11917,12019,12121,11828,11819,11818,11836,11834,12011,11929,50
2019-9-12 2:53:49.827643,11918,12020,12122,11829,11820,11819,11836,11834,12011,11929,50
2019-9-12 2:53:49.893394,11918,12020,12122,11829,11820,11819,11836,11834,12011,11929,50
2019-9-12 2:53:49.959393,11918,12020,12122,11829,11820,11819,11836,11834,12011,11929,50
2019-9-12 2:53:50.25582,11918,12020,12122,11829,11820,11819,11836,11834,12011,11929,50
2019-9-12 2:53:50.90838,11918,12020,12122,11829,11820,11819,11836,11834,12011,11929,50
2019-9-12 2:53:50.157084,11918,12020,12122,11829,11820,11819,11836,11834,12011,11929,50
2019-9-12 2:53:50.222485,11918,12020,12122,11829,11820,11819,11836,11834,12011,11929,50
2019-9-12 2:53:50.288723,11919,12021,12123,11830,11821,11820,11837,11835,12012,11930,50
2019-9-12 2:53:50.354028,11919,12021,12123,11830,11821,11820,11837,11835,12012,11930,50
2019-9-12 2:53:50.420001,11919,12021,12123,11830,11821,11820,11837,11835,12012,11930,50
2019-9-12 2:53:50.485861,11919,12021,12123,11830,11821,11820,11837,11835,12012,11930,50
2019-9-12 2:53:50.552040,11919,12021,12123,11830,11821,11820,11837,11835,12012,11930,50
2019-9-12 2:53:50.617532,11919,12021,12123,11830,11821,11820,11837,11835,12012,11930,50
2019-9-12 2:53:50.683317,11919,12021,12123,11830,11821,11820,11837,11835,12012,11930,50
2019-9-12 2:53:50.750087,11919,12021,12123,11830,11821,11820,11838,11836,12013,11931,50
2019-9-12 2:53:50.815955,11920,12022,12124,11831,11822,11821,11838,11836,12013,11931,50
2019-9-12 2:53:50.886793,11920,12022,12124,11831,11822,11821,11838,11836,12013,11931,50
2019-9-12 2:53:50.952980,11920,12022,12124,11831,11822,11821,11838,11836,12013,11931,50
2019-9-12 2:53:51.21404,11920,12022,12124,11831,11822,11821,11838,11836,12013,11931,50
2019-9-12 2:53:51.87559,11920,12022,12124,11831,11822,11821,11838,11836,12013,11931,50
2019-9-12 2:53:51.153534,11920,12022,12124,11831,11822,11821,11838,11836,12013,11931,50
2019-9-12 2:53:51.228902,11920,12022,12124,11831,11822,11821,11838,11836,12013,11931,50
2019-9-12 2:53:51.295611,11921,12023,12125,11832,11823,11822,11839,11837,12014,11932,50
2019-9-12 2:53:51.371930,11921,12023,12125,11832,11823,11822,11839,11837,12014,11932,50
2019-9-12 2:53:51.443334,11921,12023,12125,11832,11823,11822,11839,11837,12014,11932,50
2019-9-12 2:53:51.509043,11921,12023,12125,11832,11823,11822,11839,11837,12014,11932,50
2019-9-12 2:53:51.576284,11921,12023,12125,11832,11823,11822,11839,11837,12014,11932,50
2019-9-12 2:53:51.640798,11921,12023,12125,11832,11823,11822,11839,11837,12014,11932,50
2019-9-12 2:53:51.707005,11921,12023,12125,11832,11823,11822,11839,11837,12014,11932,50
2019-9-12 2:53:51.773227,11921,12023,12125,11832,11823,11822,11840,11838,12015,11933,50
2019-9-12 2:53:51.838060,11922,12024,12126,11833,11824,11823,11840,11838,12015,11933,50
2019-9-12 2:53:51.904005,11922,12024,12126,11833,11824,11823,11840,11838,12015,11933,50
2019-9-12 2:53:51.970898,11922,12024,12126,11833,11824,11823,11840,11838,12015,11933,50
2019-9-12 2:53:52.45490,11922,12024,12126,11833,11824,11823,11840,11838,12015,11933,50
2019-9-12 2:53:52.112843,11922,12024,12126,11833,11824,11823,11840,11838,12015,11933,50
2019-9-12 2:53:52.196003,11922,12024,12126,11833,11824,11823,11840,11838,12015,11933,50
2019-9-12 2:53:52.268946,11922,12024,12126,11833,11824,11823,11840,11838,12015,11933,50
2019-9-12 2:53:52.347002,11923,12025,12127,11834,11825,11824,11841,11839,12016,11934,50
2019-9-12 2:53:52.414084,11923,12025,12127,11834,11825,11824,11841,11839,12016,11934,50
2019-9-12 2:53:52.479250,11923,12025,12127,11834,11825,11824,11841,11839,12016,11934,50
2019-9-12 2:53:52.544639,11923,12025,12127,11834,11825,11824,11841,11839,12016,11934,50
2019-9-12 2:53:52.615006,11923,12025,12127,11834,11825,11824,11841,11839,12016,11934,50
