Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 8:36:1.150682,141,243,345,52,43,42,59,57,234,152,50
2019-9-12 8:36:1.216917,142,244,346,53,44,43,60,58,235,153,50
2019-9-12 8:36:1.283369,142,244,346,53,44,43,60,58,235,153,50
2019-9-12 8:36:1.356339,142,244,346,53,44,43,60,58,235,153,50
2019-9-12 8:36:1.422557,142,244,346,53,44,43,60,58,235,153,50
2019-9-12 8:36:1.488005,142,244,346,53,44,43,60,58,235,153,50
2019-9-12 8:36:1.555128,142,244,346,53,44,43,60,58,235,153,50
2019-9-12 8:36:1.621579,142,244,346,53,44,43,60,58,235,153,50
2019-9-12 8:36:1.687664,142,244,346,53,44,43,60,58,235,153,50
2019-9-12 8:36:1.753462,143,245,347,54,45,44,61,59,236,154,50
2019-9-12 8:36:1.819129,143,245,347,54,45,44,61,59,236,154,50
2019-9-12 8:36:1.885183,143,245,347,54,45,44,61,59,236,154,50
2019-9-12 8:36:1.951062,143,245,347,54,45,44,61,59,236,154,50
2019-9-12 8:36:2.16823,143,245,347,54,45,44,61,59,236,154,50
2019-9-12 8:36:2.82910,143,245,347,54,45,44,61,59,236,154,50
2019-9-12 8:36:2.148662,143,245,347,54,45,44,61,59,236,154,50
2019-9-12 8:36:2.214253,143,245,347,54,45,44,62,60,237,155,50
2019-9-12 8:36:2.280302,144,246,348,55,46,45,62,60,237,155,50
2019-9-12 8:36:2.345703,144,246,348,55,46,45,62,60,237,155,50
2019-9-12 8:36:2.411824,144,246,348,55,46,45,62,60,237,155,50
2019-9-12 8:36:2.477475,144,246,348,55,46,45,62,60,237,155,50
2019-9-12 8:36:2.543194,144,246,348,55,46,45,62,60,237,155,50
2019-9-12 8:36:2.608935,144,246,348,55,46,45,62,60,237,155,50
2019-9-12 8:36:2.675175,144,246,348,55,46,45,62,60,237,155,50
2019-9-12 8:36:2.740714,145,247,349,56,47,46,63,61,238,156,50
2019-9-12 8:36:2.807327,145,247,349,56,47,46,63,61,238,156,50
2019-9-12 8:36:2.873270,145,247,349,56,47,46,63,61,238,156,50
2019-9-12 8:36:2.939612,145,247,349,56,47,46,63,61,238,156,50
2019-9-12 8:36:3.4778,145,247,349,56,47,46,63,61,238,156,50
2019-9-12 8:36:3.75562,145,247,349,56,47,46,63,61,238,156,50
2019-9-12 8:36:3.141623,145,247,349,56,47,46,63,61,238,156,50
2019-9-12 8:36:3.207272,145,247,349,56,47,46,63,61,238,156,50
2019-9-12 8:36:3.273122,146,248,350,57,48,47,64,62,239,157,50
2019-9-12 8:36:3.340693,146,248,350,57,48,47,64,62,239,157,50
2019-9-12 8:36:3.404793,146,248,350,57,48,47,64,62,239,157,50
2019-9-12 8:36:3.470695,146,248,350,57,48,47,64,62,239,157,50
2019-9-12 8:36:3.536836,146,248,350,57,48,47,64,62,239,157,50
2019-9-12 8:36:3.602846,146,248,350,57,48,47,64,62,239,157,50
2019-9-12 8:36:3.669417,146,248,350,57,48,47,64,62,239,157,50
2019-9-12 8:36:3.734995,146,248,350,57,48,47,65,63,240,158,50
2019-9-12 8:36:3.801370,147,249,351,58,49,48,65,63,240,158,50
2019-9-12 8:36:3.866327,147,249,351,58,49,48,65,63,240,158,50
2019-9-12 8:36:3.932149,147,249,351,58,49,48,65,63,240,158,50
2019-9-12 8:36:3.999133,147,249,351,58,49,48,65,63,240,158,50
2019-9-12 8:36:4.66311,147,249,351,58,49,48,65,63,240,158,50
2019-9-12 8:36:4.131451,147,249,351,58,49,48,65,63,240,158,50
2019-9-12 8:36:4.197263,147,249,351,58,49,48,65,63,240,158,50
2019-9-12 8:36:4.271782,148,250,352,59,50,49,66,64,241,159,50
2019-9-12 8:36:4.338121,148,250,352,59,50,49,66,64,241,159,50
2019-9-12 8:36:4.403523,148,250,352,59,50,49,66,64,241,159,50
2019-9-12 8:36:4.469088,148,250,352,59,50,49,66,64,241,159,50
2019-9-12 8:36:4.534926,148,250,352,59,50,49,66,64,241,159,50
2019-9-12 8:36:4.601296,148,250,352,59,50,49,66,64,241,159,50
2019-9-12 8:36:4.666344,148,250,352,59,50,49,66,64,241,159,50
2019-9-12 8:36:4.732098,148,250,352,59,50,49,67,65,242,160,50
2019-9-12 8:36:4.798043,149,251,353,60,51,50,67,65,242,160,50
2019-9-12 8:36:4.863705,149,251,353,60,51,50,67,65,242,160,50
2019-9-12 8:36:4.929680,149,251,353,60,51,50,67,65,242,160,50
2019-9-12 8:36:4.995914,149,251,353,60,51,50,67,65,242,160,50
2019-9-12 8:36:5.61247,149,251,353,60,51,50,67,65,242,160,50
2019-9-12 8:36:5.127043,149,251,353,60,51,50,67,65,242,160,50
2019-9-12 8:36:5.192755,149,251,353,60,51,50,67,65,242,160,50
2019-9-12 8:36:5.259975,150,252,354,61,52,51,68,66,243,161,50
2019-9-12 8:36:5.327686,150,252,354,61,52,51,68,66,243,161,50
2019-9-12 8:36:5.393267,150,252,354,61,52,51,68,66,243,161,50
2019-9-12 8:36:5.459237,150,252,354,61,52,51,68,66,243,161,50
2019-9-12 8:36:5.525003,150,252,354,61,52,51,68,66,243,161,50
2019-9-12 8:36:5.590667,150,252,354,61,52,51,68,66,243,161,50
2019-9-12 8:36:5.656462,150,252,354,61,52,51,68,66,243,161,50
2019-9-12 8:36:5.722450,150,252,354,61,52,51,68,66,243,161,50
2019-9-12 8:36:5.788539,151,253,355,62,53,52,69,67,244,162,50
2019-9-12 8:36:5.854309,151,253,355,62,53,52,69,67,244,162,50
