Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 2:54:5.190457,11948,12050,12152,11859,11850,11849,11866,11864,12041,11959,50
2019-9-12 2:54:5.256053,11948,12050,12152,11859,11850,11849,11866,11864,12041,11959,50
2019-9-12 2:54:5.321758,11948,12050,12152,11859,11850,11849,11866,11864,12041,11959,50
2019-9-12 2:54:5.387596,11948,12050,12152,11859,11850,11849,11866,11864,12041,11959,50
2019-9-12 2:54:5.468535,11949,12051,12153,11860,11851,11850,11867,11865,12042,11960,50
2019-9-12 2:54:5.534282,11949,12051,12153,11860,11851,11850,11867,11865,12042,11960,50
2019-9-12 2:54:5.599945,11949,12051,12153,11860,11851,11850,11867,11865,12042,11960,50
2019-9-12 2:54:5.665918,11949,12051,12153,11860,11851,11850,11867,11865,12042,11960,50
2019-9-12 2:54:5.731634,11949,12051,12153,11860,11851,11850,11867,11865,12042,11960,50
2019-9-12 2:54:5.801778,11949,12051,12153,11860,11851,11850,11867,11865,12042,11960,50
2019-9-12 2:54:5.867231,11949,12051,12153,11860,11851,11850,11867,11865,12042,11960,50
2019-9-12 2:54:5.933569,11949,12051,12153,11860,11851,11850,11867,11865,12042,11960,50
2019-9-12 2:54:6.5037,11950,12052,12154,11861,11852,11851,11868,11866,12043,11961,50
2019-9-12 2:54:6.71187,11950,12052,12154,11861,11852,11851,11868,11866,12043,11961,50
