Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 8:37:8.156165,274,376,478,185,176,175,192,190,367,285,50
2019-9-12 8:37:8.221448,274,376,478,185,176,175,192,190,367,285,50
2019-9-12 8:37:8.287345,274,376,478,185,176,175,192,190,367,285,50
2019-9-12 8:37:8.353544,274,376,478,185,176,175,192,190,367,285,50
2019-9-12 8:37:8.419029,274,376,478,185,176,175,192,190,367,285,50
2019-9-12 8:37:8.484816,274,376,478,185,176,175,192,190,367,285,50
2019-9-12 8:37:8.551097,274,376,478,185,176,175,192,190,367,285,50
2019-9-12 8:37:8.616871,274,376,478,185,176,175,193,191,368,286,50
2019-9-12 8:37:8.682556,275,377,479,186,177,176,193,191,368,286,50
2019-9-12 8:37:8.748241,275,377,479,186,177,176,193,191,368,286,50
2019-9-12 8:37:8.814750,275,377,479,186,177,176,193,191,368,286,50
2019-9-12 8:37:8.879774,275,377,479,186,177,176,193,191,368,286,50
2019-9-12 8:37:8.946043,275,377,479,186,177,176,193,191,368,286,50
2019-9-12 8:37:9.14286,275,377,479,186,177,176,193,191,368,286,50
2019-9-12 8:37:9.79371,275,377,479,186,177,176,193,191,368,286,50
2019-9-12 8:37:9.145996,276,378,480,187,178,177,194,192,369,287,50
2019-9-12 8:37:9.210912,276,378,480,187,178,177,194,192,369,287,50
2019-9-12 8:37:9.276829,276,378,480,187,178,177,194,192,369,287,50
2019-9-12 8:37:9.343734,276,378,480,187,178,177,194,192,369,287,50
2019-9-12 8:37:9.408642,276,378,480,187,178,177,194,192,369,287,50
2019-9-12 8:37:9.476036,276,378,480,187,178,177,194,192,369,287,50
2019-9-12 8:37:9.544917,276,378,480,187,178,177,194,192,369,287,50
2019-9-12 8:37:9.610039,276,378,480,187,178,177,194,192,369,287,50
2019-9-12 8:37:9.675599,276,378,480,187,178,177,195,193,370,288,50
2019-9-12 8:37:9.741600,277,379,481,188,179,178,195,193,370,288,50
2019-9-12 8:37:9.807449,277,379,481,188,179,178,195,193,370,288,50
2019-9-12 8:37:9.875016,277,379,481,188,179,178,195,193,370,288,50
2019-9-12 8:37:9.940320,277,379,481,188,179,178,195,193,370,288,50
2019-9-12 8:37:10.6884,277,379,481,188,179,178,195,193,370,288,50
2019-9-12 8:37:10.73070,277,379,481,188,179,178,195,193,370,288,50
2019-9-12 8:37:10.138557,277,379,481,188,179,178,195,193,370,288,50
2019-9-12 8:37:10.205366,278,380,482,189,180,179,196,194,371,289,50
2019-9-12 8:37:10.271339,278,380,482,189,180,179,196,194,371,289,50
2019-9-12 8:37:10.337015,278,380,482,189,180,179,196,194,371,289,50
2019-9-12 8:37:10.402802,278,380,482,189,180,179,196,194,371,289,50
2019-9-12 8:37:10.468717,278,380,482,189,180,179,196,194,371,289,50
2019-9-12 8:37:10.535608,278,380,482,189,180,179,196,194,371,289,50
2019-9-12 8:37:10.601466,278,380,482,189,180,179,196,194,371,289,50
2019-9-12 8:37:10.667209,279,381,483,190,181,180,197,195,372,290,50
2019-9-12 8:37:10.732332,279,381,483,190,181,180,197,195,372,290,50
2019-9-12 8:37:10.798292,279,381,483,190,181,180,197,195,372,290,50
2019-9-12 8:37:10.865089,279,381,483,190,181,180,197,195,372,290,50
2019-9-12 8:37:10.929663,279,381,483,190,181,180,197,195,372,290,50
2019-9-12 8:37:10.996762,279,381,483,190,181,180,197,195,372,290,50
2019-9-12 8:37:11.63437,279,381,483,190,181,180,197,195,372,290,50
2019-9-12 8:37:11.128400,279,381,483,190,181,180,197,195,372,290,50
2019-9-12 8:37:11.195098,280,382,484,191,182,181,198,196,373,291,50
2019-9-12 8:37:11.260210,280,382,484,191,182,181,198,196,373,291,50
2019-9-12 8:37:11.325673,280,382,484,191,182,181,198,196,373,291,50
2019-9-12 8:37:11.391507,280,382,484,191,182,181,198,196,373,291,50
2019-9-12 8:37:11.458378,280,382,484,191,182,181,198,196,373,291,50
2019-9-12 8:37:11.524937,280,382,484,191,182,181,198,196,373,291,50
2019-9-12 8:37:11.590157,280,382,484,191,182,181,198,196,373,291,50
2019-9-12 8:37:11.656354,280,382,484,191,182,181,199,197,374,292,50
2019-9-12 8:37:11.721627,281,383,485,192,183,182,199,197,374,292,50
2019-9-12 8:37:11.787569,281,383,485,192,183,182,199,197,374,292,50
2019-9-12 8:37:11.853422,281,383,485,192,183,182,199,197,374,292,50
2019-9-12 8:37:11.919287,281,383,485,192,183,182,199,197,374,292,50
2019-9-12 8:37:11.985117,281,383,485,192,183,182,199,197,374,292,50
2019-9-12 8:37:12.51454,281,383,485,192,183,182,199,197,374,292,50
2019-9-12 8:37:12.117398,281,383,485,192,183,182,199,197,374,292,50
2019-9-12 8:37:12.185287,282,384,486,193,184,183,200,198,375,293,50
2019-9-12 8:37:12.250879,282,384,486,193,184,183,200,198,375,293,50
2019-9-12 8:37:12.316354,282,384,486,193,184,183,200,198,375,293,50
2019-9-12 8:37:12.383510,282,384,486,193,184,183,200,198,375,293,50
