Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 2:53:34.330427,11887,11989,12091,11798,11789,11788,11805,11803,11980,11898,50
2019-9-12 2:53:34.395949,11887,11989,12091,11798,11789,11788,11805,11803,11980,11898,50
2019-9-12 2:53:34.461662,11887,11989,12091,11798,11789,11788,11805,11803,11980,11898,50
2019-9-12 2:53:34.527674,11887,11989,12091,11798,11789,11788,11806,11804,11981,11899,50
2019-9-12 2:53:34.593893,11888,11990,12092,11799,11790,11789,11806,11804,11981,11899,50
2019-9-12 2:53:34.662817,11888,11990,12092,11799,11790,11789,11806,11804,11981,11899,50
2019-9-12 2:53:34.734335,11888,11990,12092,11799,11790,11789,11806,11804,11981,11899,50
2019-9-12 2:53:34.800185,11888,11990,12092,11799,11790,11789,11806,11804,11981,11899,50
2019-9-12 2:53:34.865787,11888,11990,12092,11799,11790,11789,11806,11804,11981,11899,50
2019-9-12 2:53:34.934953,11888,11990,12092,11799,11790,11789,11806,11804,11981,11899,50
2019-9-12 2:53:35.209,11888,11990,12092,11799,11790,11789,11806,11804,11981,11899,50
2019-9-12 2:53:35.69231,11889,11991,12093,11800,11791,11790,11807,11805,11982,11900,50
2019-9-12 2:53:35.134986,11889,11991,12093,11800,11791,11790,11807,11805,11982,11900,50
2019-9-12 2:53:35.200728,11889,11991,12093,11800,11791,11790,11807,11805,11982,11900,50
2019-9-12 2:53:35.266985,11889,11991,12093,11800,11791,11790,11807,11805,11982,11900,50
2019-9-12 2:53:35.332481,11889,11991,12093,11800,11791,11790,11807,11805,11982,11900,50
2019-9-12 2:53:35.398384,11889,11991,12093,11800,11791,11790,11807,11805,11982,11900,50
2019-9-12 2:53:35.464077,11889,11991,12093,11800,11791,11790,11807,11805,11982,11900,50
2019-9-12 2:53:35.540831,11889,11991,12093,11800,11791,11790,11807,11805,11982,11900,50
2019-9-12 2:53:35.607688,11890,11992,12094,11801,11792,11791,11808,11806,11983,11901,50
2019-9-12 2:53:35.673549,11890,11992,12094,11801,11792,11791,11808,11806,11983,11901,50
2019-9-12 2:53:35.739301,11890,11992,12094,11801,11792,11791,11808,11806,11983,11901,50
2019-9-12 2:53:35.805124,11890,11992,12094,11801,11792,11791,11808,11806,11983,11901,50
2019-9-12 2:53:35.871109,11890,11992,12094,11801,11792,11791,11808,11806,11983,11901,50
2019-9-12 2:53:35.937786,11890,11992,12094,11801,11792,11791,11808,11806,11983,11901,50
2019-9-12 2:53:36.3531,11890,11992,12094,11801,11792,11791,11808,11806,11983,11901,50
2019-9-12 2:53:36.69741,11891,11993,12095,11802,11793,11792,11809,11807,11984,11902,50
2019-9-12 2:53:36.140262,11891,11993,12095,11802,11793,11792,11809,11807,11984,11902,50
2019-9-12 2:53:36.205999,11891,11993,12095,11802,11793,11792,11809,11807,11984,11902,50
2019-9-12 2:53:36.272953,11891,11993,12095,11802,11793,11792,11809,11807,11984,11902,50
2019-9-12 2:53:36.341564,11891,11993,12095,11802,11793,11792,11809,11807,11984,11902,50
2019-9-12 2:53:36.427853,11891,11993,12095,11802,11793,11792,11809,11807,11984,11902,50
2019-9-12 2:53:36.493294,11891,11993,12095,11802,11793,11792,11809,11807,11984,11902,50
2019-9-12 2:53:36.562053,11891,11993,12095,11802,11793,11792,11810,11808,11985,11903,50
2019-9-12 2:53:36.628215,11892,11994,12096,11803,11794,11793,11810,11808,11985,11903,50
2019-9-12 2:53:36.693831,11892,11994,12096,11803,11794,11793,11810,11808,11985,11903,50
2019-9-12 2:53:36.759956,11892,11994,12096,11803,11794,11793,11810,11808,11985,11903,50
2019-9-12 2:53:36.825351,11892,11994,12096,11803,11794,11793,11810,11808,11985,11903,50
2019-9-12 2:53:36.898968,11892,11994,12096,11803,11794,11793,11810,11808,11985,11903,50
2019-9-12 2:53:36.971094,11892,11994,12096,11803,11794,11793,11810,11808,11985,11903,50
2019-9-12 2:53:37.36971,11892,11994,12096,11803,11794,11793,11810,11808,11985,11903,50
2019-9-12 2:53:37.103053,11893,11995,12097,11804,11795,11794,11811,11809,11986,11904,50
2019-9-12 2:53:37.168865,11893,11995,12097,11804,11795,11794,11811,11809,11986,11904,50
2019-9-12 2:53:37.234126,11893,11995,12097,11804,11795,11794,11811,11809,11986,11904,50
2019-9-12 2:53:37.300513,11893,11995,12097,11804,11795,11794,11811,11809,11986,11904,50
2019-9-12 2:53:37.373401,11893,11995,12097,11804,11795,11794,11811,11809,11986,11904,50
2019-9-12 2:53:37.438747,11893,11995,12097,11804,11795,11794,11811,11809,11986,11904,50
2019-9-12 2:53:37.504655,11893,11995,12097,11804,11795,11794,11811,11809,11986,11904,50
2019-9-12 2:53:37.570281,11893,11995,12097,11804,11795,11794,11812,11810,11987,11905,50
2019-9-12 2:53:37.638205,11894,11996,12098,11805,11796,11795,11812,11810,11987,11905,50
2019-9-12 2:53:37.704472,11894,11996,12098,11805,11796,11795,11812,11810,11987,11905,50
2019-9-12 2:53:37.769820,11894,11996,12098,11805,11796,11795,11812,11810,11987,11905,50
2019-9-12 2:53:37.836736,11894,11996,12098,11805,11796,11795,11812,11810,11987,11905,50
2019-9-12 2:53:37.902252,11894,11996,12098,11805,11796,11795,11812,11810,11987,11905,50
2019-9-12 2:53:37.967863,11894,11996,12098,11805,11796,11795,11812,11810,11987,11905,50
2019-9-12 2:53:38.34214,11894,11996,12098,11805,11796,11795,11812,11810,11987,11905,50
2019-9-12 2:53:38.99574,11895,11997,12099,11806,11797,11796,11813,11811,11988,11906,50
2019-9-12 2:53:38.165586,11895,11997,12099,11806,11797,11796,11813,11811,11988,11906,50
2019-9-12 2:53:38.231122,11895,11997,12099,11806,11797,11796,11813,11811,11988,11906,50
2019-9-12 2:53:38.297348,11895,11997,12099,11806,11797,11796,11813,11811,11988,11906,50
2019-9-12 2:53:38.363350,11895,11997,12099,11806,11797,11796,11813,11811,11988,11906,50
2019-9-12 2:53:38.429195,11895,11997,12099,11806,11797,11796,11813,11811,11988,11906,50
2019-9-12 2:53:38.495293,11895,11997,12099,11806,11797,11796,11813,11811,11988,11906,50
2019-9-12 2:53:38.562715,11895,11997,12099,11806,11797,11796,11813,11811,11988,11906,50
2019-9-12 2:53:38.629398,11896,11998,12100,11807,11798,11797,11814,11812,11989,11907,50
2019-9-12 2:53:38.694440,11896,11998,12100,11807,11798,11797,11814,11812,11989,11907,50
2019-9-12 2:53:38.760829,11896,11998,12100,11807,11798,11797,11814,11812,11989,11907,50
2019-9-12 2:53:38.828087,11896,11998,12100,11807,11798,11797,11814,11812,11989,11907,50
2019-9-12 2:53:38.893865,11896,11998,12100,11807,11798,11797,11814,11812,11989,11907,50
2019-9-12 2:53:38.960208,11896,11998,12100,11807,11798,11797,11814,11812,11989,11907,50
2019-9-12 2:53:39.25983,11896,11998,12100,11807,11798,11797,11814,11812,11989,11907,50
2019-9-12 2:53:39.91273,11896,11998,12100,11807,11798,11797,11815,11813,11990,11908,50
2019-9-12 2:53:39.157134,11897,11999,12101,11808,11799,11798,11815,11813,11990,11908,50
