Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 8:36:9.361820,158,260,362,69,60,59,76,74,251,169,50
2019-9-12 8:36:9.428694,158,260,362,69,60,59,76,74,251,169,50
2019-9-12 8:36:9.494468,158,260,362,69,60,59,76,74,251,169,50
2019-9-12 8:36:9.560826,158,260,362,69,60,59,76,74,251,169,50
2019-9-12 8:36:9.626822,158,260,362,69,60,59,76,74,251,169,50
2019-9-12 8:36:9.692191,158,260,362,69,60,59,76,74,251,169,50
2019-9-12 8:36:9.758808,158,260,362,69,60,59,76,74,251,169,50
2019-9-12 8:36:9.823843,159,261,363,70,61,60,77,75,252,170,50
2019-9-12 8:36:9.889738,159,261,363,70,61,60,77,75,252,170,50
2019-9-12 8:36:9.955857,159,261,363,70,61,60,77,75,252,170,50
2019-9-12 8:36:10.20920,159,261,363,70,61,60,77,75,252,170,50
2019-9-12 8:36:10.86665,159,261,363,70,61,60,77,75,252,170,50
2019-9-12 8:36:10.152840,159,261,363,70,61,60,77,75,252,170,50
2019-9-12 8:36:10.218331,159,261,363,70,61,60,77,75,252,170,50
2019-9-12 8:36:10.300144,159,261,363,70,61,60,77,75,252,170,50
2019-9-12 8:36:10.368138,160,262,364,71,62,61,78,76,253,171,50
2019-9-12 8:36:10.434833,160,262,364,71,62,61,78,76,253,171,50
2019-9-12 8:36:10.499628,160,262,364,71,62,61,78,76,253,171,50
2019-9-12 8:36:10.565760,160,262,364,71,62,61,78,76,253,171,50
2019-9-12 8:36:10.631099,160,262,364,71,62,61,78,76,253,171,50
2019-9-12 8:36:10.697040,160,262,364,71,62,61,78,76,253,171,50
2019-9-12 8:36:10.763771,160,262,364,71,62,61,78,76,253,171,50
2019-9-12 8:36:10.828846,160,262,364,71,62,61,79,77,254,172,50
2019-9-12 8:36:10.894493,161,263,365,72,63,62,79,77,254,172,50
2019-9-12 8:36:10.960677,161,263,365,72,63,62,79,77,254,172,50
2019-9-12 8:36:11.25821,161,263,365,72,63,62,79,77,254,172,50
2019-9-12 8:36:11.95155,161,263,365,72,63,62,79,77,254,172,50
2019-9-12 8:36:11.161268,161,263,365,72,63,62,79,77,254,172,50
2019-9-12 8:36:11.227867,161,263,365,72,63,62,79,77,254,172,50
2019-9-12 8:36:11.292644,161,263,365,72,63,62,79,77,254,172,50
2019-9-12 8:36:11.358843,162,264,366,73,64,63,80,78,255,173,50
2019-9-12 8:36:11.424824,162,264,366,73,64,63,80,78,255,173,50
2019-9-12 8:36:11.492159,162,264,366,73,64,63,80,78,255,173,50
2019-9-12 8:36:11.556805,162,264,366,73,64,63,80,78,255,173,50
2019-9-12 8:36:11.621886,162,264,366,73,64,63,80,78,255,173,50
2019-9-12 8:36:11.688289,162,264,366,73,64,63,80,78,255,173,50
2019-9-12 8:36:11.755533,162,264,366,73,64,63,80,78,255,173,50
2019-9-12 8:36:11.820474,162,264,366,73,64,63,80,78,255,173,50
2019-9-12 8:36:11.886559,163,265,367,74,65,64,81,79,256,174,50
2019-9-12 8:36:11.952151,163,265,367,74,65,64,81,79,256,174,50
2019-9-12 8:36:12.18182,163,265,367,74,65,64,81,79,256,174,50
2019-9-12 8:36:12.83673,163,265,367,74,65,64,81,79,256,174,50
2019-9-12 8:36:12.149808,163,265,367,74,65,64,81,79,256,174,50
2019-9-12 8:36:12.215205,163,265,367,74,65,64,81,79,256,174,50
2019-9-12 8:36:12.281250,163,265,367,74,65,64,81,79,256,174,50
2019-9-12 8:36:12.347125,163,265,367,74,65,64,82,80,257,175,50
2019-9-12 8:36:12.412725,164,266,368,75,66,65,82,80,257,175,50
2019-9-12 8:36:12.478871,164,266,368,75,66,65,82,80,257,175,50
