Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 2:53:5.76841,11829,11931,12033,11740,11731,11730,11747,11745,11922,11840,50
2019-9-12 2:53:5.142800,11829,11931,12033,11740,11731,11730,11747,11745,11922,11840,50
2019-9-12 2:53:5.208162,11829,11931,12033,11740,11731,11730,11748,11746,11923,11841,50
2019-9-12 2:53:5.273882,11830,11932,12034,11741,11732,11731,11748,11746,11923,11841,50
2019-9-12 2:53:5.339845,11830,11932,12034,11741,11732,11731,11748,11746,11923,11841,50
2019-9-12 2:53:5.407485,11830,11932,12034,11741,11732,11731,11748,11746,11923,11841,50
2019-9-12 2:53:5.473494,11830,11932,12034,11741,11732,11731,11748,11746,11923,11841,50
2019-9-12 2:53:5.553235,11830,11932,12034,11741,11732,11731,11748,11746,11923,11841,50
2019-9-12 2:53:5.620980,11830,11932,12034,11741,11732,11731,11748,11746,11923,11841,50
2019-9-12 2:53:5.687255,11830,11932,12034,11741,11732,11731,11748,11746,11923,11841,50
