Date,V1,V2,V3,I1,I2,I3,Total kW,Total kvar,Total kVA,Total PF,Frequency
2019-9-12 8:38:8.472039,284,395,505,304,295,294,311,309,486,404,50
2019-9-12 8:38:8.538106,284,395,505,304,295,294,311,309,486,404,50
2019-9-12 8:38:8.602645,284,395,505,304,295,294,311,309,486,404,50
2019-9-12 8:38:8.675297,284,395,505,304,295,294,311,309,486,404,50
2019-9-12 8:38:8.745734,284,395,505,304,295,294,311,309,486,404,50
2019-9-12 8:38:8.810309,284,395,505,304,295,294,311,309,486,404,50
2019-9-12 8:38:8.875391,284,395,505,304,295,294,311,309,486,404,50
2019-9-12 8:38:8.941933,284,395,505,305,296,295,312,310,487,405,50
2019-9-12 8:38:9.9743,284,395,505,305,296,295,312,310,487,405,50
2019-9-12 8:38:9.76109,284,395,505,305,296,295,312,310,487,405,50
2019-9-12 8:38:9.140722,284,395,505,305,296,295,312,310,487,405,50
2019-9-12 8:38:9.206248,284,395,505,305,296,295,312,310,487,405,50
2019-9-12 8:38:9.273226,284,395,505,305,296,295,312,310,487,405,50
2019-9-12 8:38:9.339102,284,395,505,305,296,295,312,310,487,405,50
2019-9-12 8:38:9.404703,284,395,505,305,296,295,313,311,488,406,50
2019-9-12 8:38:9.470039,284,395,505,306,297,296,313,311,488,406,50
2019-9-12 8:38:9.535334,284,395,505,306,297,296,313,311,488,406,50
2019-9-12 8:38:9.601630,284,395,505,306,297,296,313,311,488,406,50
2019-9-12 8:38:9.667068,284,395,505,306,297,296,313,311,488,406,50
2019-9-12 8:38:9.735658,284,395,505,306,297,296,313,311,488,406,50
2019-9-12 8:38:9.801730,284,395,505,306,297,296,313,311,488,406,50
2019-9-12 8:38:9.867439,284,395,505,306,297,296,313,311,488,406,50
2019-9-12 8:38:9.935384,284,395,505,307,298,297,314,312,489,407,50
2019-9-12 8:38:10.1841,284,395,505,307,298,297,314,312,489,407,50
2019-9-12 8:38:10.67360,284,395,505,307,298,297,314,312,489,407,50
2019-9-12 8:38:10.132677,284,395,505,307,298,297,314,312,489,407,50
2019-9-12 8:38:10.198811,284,395,505,307,298,297,314,312,489,407,50
2019-9-12 8:38:10.264448,284,395,505,307,298,297,314,312,489,407,50
2019-9-12 8:38:10.330195,284,395,505,307,298,297,314,312,489,407,50
2019-9-12 8:38:10.396959,284,395,505,307,298,297,314,312,489,407,50
2019-9-12 8:38:10.463270,284,395,505,308,299,298,315,313,490,408,50
2019-9-12 8:38:10.528720,284,395,505,308,299,298,315,313,490,408,50
2019-9-12 8:38:10.594581,284,395,505,308,299,298,315,313,490,408,50
2019-9-12 8:38:10.661396,284,395,505,308,299,298,315,313,490,408,50
2019-9-12 8:38:10.727262,284,395,505,308,299,298,315,313,490,408,50
2019-9-12 8:38:10.793041,284,395,505,308,299,298,315,313,490,408,50
2019-9-12 8:38:10.859389,284,395,505,308,299,298,315,313,490,408,50
2019-9-12 8:38:10.924806,284,395,505,309,300,299,316,314,491,409,50
2019-9-12 8:38:10.991584,284,395,505,309,300,299,316,314,491,409,50
2019-9-12 8:38:11.56717,284,395,505,309,300,299,316,314,491,409,50
2019-9-12 8:38:11.122698,284,395,505,309,300,299,316,314,491,409,50
2019-9-12 8:38:11.189680,284,395,505,309,300,299,316,314,491,409,50
2019-9-12 8:38:11.253950,284,395,505,309,300,299,316,314,491,409,50
2019-9-12 8:38:11.319687,284,395,505,309,300,299,316,314,491,409,50
2019-9-12 8:38:11.385781,284,395,505,309,300,299,316,314,491,409,50
2019-9-12 8:38:11.451363,284,395,505,310,301,300,317,315,492,410,50
2019-9-12 8:38:11.527292,284,395,505,310,301,300,317,315,492,410,50
2019-9-12 8:38:11.593187,284,395,505,310,301,300,317,315,492,410,50
2019-9-12 8:38:11.659121,284,395,505,310,301,300,317,315,492,410,50
2019-9-12 8:38:11.725281,284,395,505,310,301,300,317,315,492,410,50
2019-9-12 8:38:11.791676,284,395,505,310,301,300,317,315,492,410,50
2019-9-12 8:38:11.856610,284,395,505,310,301,300,317,315,492,410,50
2019-9-12 8:38:11.922226,284,395,505,310,301,300,318,316,493,411,50
2019-9-12 8:38:11.988201,284,395,505,311,302,301,318,316,493,411,50
2019-9-12 8:38:12.53901,284,395,505,311,302,301,318,316,493,411,50
2019-9-12 8:38:12.119464,284,395,505,311,302,301,318,316,493,411,50
